project_id,project_name,project_type,client,priority,status,start_date,end_date,budget_usd,actual_spend_usd,project_manager_id,tech_lead_id,team_size,avg_velocity,client_satisfaction,region,billable
507826,BlueSky Ltd – ERP Implementation,ERP Implementation,Frontier AI,Medium,Completed,2020-08-30,2021-02-01,249077,205932,816412,989079,13,28.7,4.9,North America,Yes
979471,Frontier AI – Security Audit,Security Audit,Apex Corp,Medium,Planning,2020-01-10,2020-10-11,96122,7466,288783,354801,8,,,Middle East,Yes
919745,JetStream LLC – Data Pipeline,Data Pipeline,Cornerstone Inc,Medium,Planning,2023-11-24,2024-02-19,131086,18425,929130,793805,9,,,APAC,Yes
627841,Frontier AI – Mobile App,Mobile App,NovaCare,Medium,Completed,2020-08-07,2021-09-19,25357,14103,232378,218423,4,11.1,4.5,Europe,Yes
254518,Meridian Group – Mobile App,Mobile App,Delta Systems,Medium,Completed,2022-01-16,2023-03-12,217686,153431,806707,722518,19,56.5,3.5,Europe,Yes
343974,Meridian Group – Cloud Migration,Cloud Migration,Cornerstone Inc,High,Completed,2020-08-30,2021-12-23,83292,48057,587455,815706,17,36.7,3.6,LATAM,No
997080,OmegaRetail – Mobile App,Mobile App,HorizonBank,Medium,In Progress,2021-10-19,2022-12-04,149384,114881,503489,862120,5,51.4,,LATAM,Yes
946389,Cornerstone Inc – Mobile App,Mobile App,GlobalTech,High,Completed,2023-02-26,2023-12-07,701045,432053,177289,411882,12,53.6,3.4,North America,No
268586,Cornerstone Inc – API Integration,API Integration,Apex Corp,Low,Completed,2021-08-22,2022-05-01,25120,13848,992952,462479,13,39.7,3.7,APAC,Yes
562991,Meridian Group – Mobile App,Mobile App,Elevate Health,Critical,In Progress,2022-10-21,2023-07-15,626926,220661,964915,178957,14,25.5,,LATAM,Yes
604526,Elevate Health – Web Platform,Web Platform,InnovateCo,Medium,Completed,2021-04-12,2022-02-07,275158,156934,776234,583388,7,45.7,2.7,APAC,No
804348,GlobalTech – Data Pipeline,Data Pipeline,Cornerstone Inc,Low,Completed,2021-11-11,2022-04-22,26233,20415,972496,589491,14,31.5,4.2,LATAM,Yes
681960,BlueSky Ltd – Marketing Campaign,Marketing Campaign,NovaCare,Medium,Completed,2021-05-28,2021-09-04,255245,166962,679958,476167,22,52.2,2.9,Europe,Yes
318361,GlobalTech – Marketing Campaign,Marketing Campaign,LumaMedia,Low,In Progress,2022-01-03,2022-12-08,59731,53034,592198,354801,18,26.6,,Middle East,No
736885,Keystone Partners – Web Platform,Web Platform,Delta Systems,Low,Cancelled,2022-11-24,2024-04-07,8959,8759,681141,682851,20,,,Europe,Yes
827629,NovaCare – AI/ML Model,AI/ML Model,JetStream LLC,Medium,Planning,2021-12-11,2023-02-17,143373,7447,872519,787991,18,,,Europe,No
309730,Elevate Health – Product Launch,Product Launch,Meridian Group,Low,Cancelled,2021-11-01,2022-10-02,15984,17797,567200,164879,15,,,North America,Yes
301171,Cornerstone Inc – AI/ML Model,AI/ML Model,GlobalTech,Low,In Progress,2022-10-21,2023-09-20,12572,11644,696251,893988,17,35.3,,North America,Yes
352958,Cornerstone Inc – Marketing Campaign,Marketing Campaign,Apex Corp,Medium,Completed,2022-04-04,2023-05-22,114858,81012,102260,952657,16,27.3,4.3,Europe,Yes
774721,GlobalTech – Data Pipeline,Data Pipeline,Cornerstone Inc,Low,Completed,2022-08-09,2023-11-07,18948,17950,766764,265649,17,32.6,3.7,North America,Yes
265270,Cornerstone Inc – Product Launch,Product Launch,BlueSky Ltd,Medium,Completed,2023-02-05,2023-09-29,171493,90543,816412,539898,9,40.7,2.6,LATAM,Yes
317401,Cornerstone Inc – Product Launch,Product Launch,Keystone Partners,High,Completed,2024-03-09,2024-11-05,111025,118099,142608,745239,19,78.6,4.7,LATAM,Yes
619522,OmegaRetail – Mobile App,Mobile App,Delta Systems,Critical,In Progress,2020-05-26,2021-02-10,1345815,432655,893988,538555,2,41.6,,North America,No
303442,Cornerstone Inc – ERP Implementation,ERP Implementation,Elevate Health,Critical,In Progress,2020-03-08,2020-09-03,1637075,506123,335137,180674,8,47.1,,APAC,No
705628,OmegaRetail – API Integration,API Integration,InnovateCo,High,Planning,2021-07-24,2022-09-27,541970,17333,203782,908239,9,,,North America,Yes
690161,JetStream LLC – Web Platform,Web Platform,NovaCare,Low,Planning,2020-11-16,2022-03-12,47611,2476,813824,335203,25,,,Middle East,Yes
214007,InnovateCo – Product Launch,Product Launch,NovaCare,Medium,Cancelled,2023-12-06,2024-03-25,137894,56279,992952,156778,7,,,North America,Yes
700406,NovaCare – Mobile App,Mobile App,GlobalTech,Low,Completed,2021-09-03,2023-02-14,50621,43249,892630,623879,15,58.9,2.6,LATAM,No
514326,JetStream LLC – AI/ML Model,AI/ML Model,Frontier AI,High,In Progress,2021-09-14,2022-04-14,254277,195798,403915,916776,17,36.2,,North America,No
857896,NovaCare – Web Platform,Web Platform,NovaCare,Low,In Progress,2022-10-11,2024-04-01,5365,3518,582418,167603,15,57.9,,North America,Yes
146761,JetStream LLC – Marketing Campaign,Marketing Campaign,Apex Corp,Critical,Cancelled,2023-03-03,2024-08-05,1699187,1841937,896907,804758,7,,,Europe,Yes
909130,InnovateCo – Mobile App,Mobile App,JetStream LLC,Medium,Planning,2021-05-02,2022-04-14,176915,31211,354377,993892,10,,,North America,Yes
281773,Keystone Partners – Data Pipeline,Data Pipeline,Meridian Group,Medium,Completed,2020-01-14,2021-06-17,149638,71129,283017,623125,13,44.3,3.4,APAC,Yes
994966,OmegaRetail – Web Platform,Web Platform,Apex Corp,High,On Hold,2021-08-03,2022-02-17,317232,361934,911131,867934,23,40.8,,Europe,No
709112,Elevate Health – Marketing Campaign,Marketing Campaign,NovaCare,Medium,Cancelled,2024-03-26,2025-05-27,129131,107206,623125,287155,7,,,Europe,No
271139,NovaCare – Product Launch,Product Launch,Meridian Group,Low,Completed,2020-02-24,2020-09-18,5949,5889,623879,474795,25,21.2,2.8,APAC,Yes
194860,JetStream LLC – Data Pipeline,Data Pipeline,JetStream LLC,Critical,In Progress,2023-05-10,2023-12-27,1835937,1070973,520884,139186,21,33.9,,Europe,Yes
223631,Apex Corp – Data Pipeline,Data Pipeline,GlobalTech,Medium,In Progress,2022-09-12,2023-06-04,230495,107958,428709,916776,13,37.2,,Europe,Yes
772050,HorizonBank – Mobile App,Mobile App,BlueSky Ltd,Medium,In Progress,2020-07-19,2021-06-14,199252,165142,903506,680358,14,42.4,,Europe,Yes
605012,Cornerstone Inc – AI/ML Model,AI/ML Model,Keystone Partners,Medium,Cancelled,2022-05-17,2023-08-27,230125,94096,148050,613426,12,,,Middle East,No
364109,LumaMedia – Security Audit,Security Audit,OmegaRetail,High,Completed,2022-05-21,2022-08-20,106638,112695,584714,309044,9,53.4,2.9,Middle East,Yes
430726,Frontier AI – Data Pipeline,Data Pipeline,Apex Corp,Medium,Completed,2020-08-04,2020-10-05,120166,53027,850689,792094,9,40.6,4.7,APAC,Yes
384065,HorizonBank – API Integration,API Integration,Keystone Partners,High,Completed,2021-09-05,2022-02-03,690152,582398,464354,327558,3,25.1,4.8,Europe,Yes
588780,Delta Systems – Product Launch,Product Launch,LumaMedia,High,In Progress,2020-11-10,2022-04-21,343532,354172,532699,523389,19,36.6,,APAC,Yes
834435,Keystone Partners – Marketing Campaign,Marketing Campaign,GlobalTech,High,On Hold,2020-01-16,2020-07-18,269092,249060,892630,203996,17,25.3,,Middle East,Yes
319120,Apex Corp – API Integration,API Integration,Cornerstone Inc,High,On Hold,2022-05-30,2022-12-27,698206,794733,534753,764678,21,38.6,,APAC,No
851212,NovaCare – Marketing Campaign,Marketing Campaign,LumaMedia,Medium,In Progress,2022-11-30,2023-06-18,164146,57242,654718,496764,13,36.6,,Middle East,Yes
912476,GlobalTech – AI/ML Model,AI/ML Model,HorizonBank,Low,Cancelled,2020-12-18,2021-01-26,67629,28047,308894,109717,10,,,Europe,Yes
480017,InnovateCo – Cloud Migration,Cloud Migration,Cornerstone Inc,Medium,Planning,2020-06-13,2021-08-19,187186,27595,671015,752483,7,,,Europe,Yes
467382,Meridian Group – Web Platform,Web Platform,OmegaRetail,High,On Hold,2023-09-21,2025-02-10,272257,163291,654718,971662,7,23.3,,APAC,No
280463,Elevate Health – Marketing Campaign,Marketing Campaign,JetStream LLC,Low,Completed,2023-08-16,2023-09-21,38023,39874,270555,989079,7,40.4,3.2,Middle East,Yes
722876,Apex Corp – Web Platform,Web Platform,Cornerstone Inc,Critical,On Hold,2022-03-18,2022-07-13,1672548,1433132,532322,255528,16,29.3,,LATAM,No
100258,HorizonBank – Cloud Migration,Cloud Migration,NovaCare,Medium,Planning,2022-01-09,2022-09-16,47585,9163,770487,573866,4,,,APAC,Yes
119674,HorizonBank – API Integration,API Integration,BlueSky Ltd,High,Completed,2021-05-18,2021-12-23,168502,132894,884417,399817,19,33.3,3.2,North America,Yes
500893,Frontier AI – Web Platform,Web Platform,GlobalTech,Critical,In Progress,2020-10-21,2021-07-14,244601,267104,785491,783823,3,33.6,,APAC,No
216284,Apex Corp – Security Audit,Security Audit,JetStream LLC,Critical,In Progress,2022-03-11,2022-09-01,1114204,1158507,354801,693830,18,35.4,,APAC,Yes
585520,Keystone Partners – Data Pipeline,Data Pipeline,BlueSky Ltd,Medium,In Progress,2022-05-21,2023-05-23,242119,91184,952679,114594,9,27.1,,Europe,Yes
924705,LumaMedia – Security Audit,Security Audit,BlueSky Ltd,High,Completed,2023-06-18,2023-11-27,754144,826789,883301,933456,4,47.9,4.8,LATAM,Yes
389429,InnovateCo – Cloud Migration,Cloud Migration,Frontier AI,High,Cancelled,2022-08-08,2023-05-05,286178,197692,783823,520172,14,,,LATAM,No
888583,NovaCare – Web Platform,Web Platform,Elevate Health,Low,Planning,2023-05-22,2023-11-17,32319,5106,680358,546157,3,,,LATAM,Yes
596376,JetStream LLC – AI/ML Model,AI/ML Model,Delta Systems,Medium,Completed,2020-02-10,2021-08-03,288224,221329,477400,806765,17,35.8,4.0,Europe,Yes
831206,Frontier AI – Data Pipeline,Data Pipeline,GlobalTech,Critical,Completed,2022-06-30,2023-01-03,801947,622557,715332,892630,10,50.4,3.0,APAC,Yes
625318,Delta Systems – Security Audit,Security Audit,GlobalTech,Medium,In Progress,2021-08-23,2022-10-22,25651,11303,138436,766764,25,44.6,,Europe,No
686585,Apex Corp – Product Launch,Product Launch,JetStream LLC,Critical,In Progress,2021-02-09,2021-11-30,1643290,1146143,725969,507524,24,36.2,,APAC,Yes
625189,Meridian Group – AI/ML Model,AI/ML Model,JetStream LLC,Medium,In Progress,2022-03-11,2023-04-16,160465,71924,457311,573962,12,55.4,,Middle East,Yes
975801,LumaMedia – Web Platform,Web Platform,BlueSky Ltd,Medium,In Progress,2023-10-08,2024-06-12,299776,109719,340068,995993,17,47.7,,APAC,Yes
577742,Meridian Group – Marketing Campaign,Marketing Campaign,HorizonBank,Medium,In Progress,2022-03-22,2023-04-28,131295,90394,363319,133326,19,24.0,,APAC,No
368862,InnovateCo – Security Audit,Security Audit,Frontier AI,Low,Completed,2022-04-07,2023-02-14,55816,52565,309044,210665,4,31.2,4.2,Middle East,Yes
162715,Frontier AI – Data Pipeline,Data Pipeline,Apex Corp,Low,In Progress,2020-08-13,2020-09-17,26880,21244,583388,560295,11,45.4,,LATAM,No
121426,OmegaRetail – Cloud Migration,Cloud Migration,GlobalTech,Medium,In Progress,2022-05-27,2022-07-13,235952,221786,457455,657487,9,34.4,,Middle East,Yes
321536,Meridian Group – Web Platform,Web Platform,OmegaRetail,Low,In Progress,2020-02-15,2021-05-08,62675,54275,971662,943146,24,25.5,,North America,Yes
291927,InnovateCo – Data Pipeline,Data Pipeline,Keystone Partners,Low,In Progress,2023-08-08,2024-01-28,67308,72325,583388,458955,21,52.3,,Middle East,No
445083,Elevate Health – API Integration,API Integration,Keystone Partners,Medium,Cancelled,2024-03-18,2024-07-31,44479,27983,290065,168872,8,,,Europe,No
519225,Cornerstone Inc – Web Platform,Web Platform,NovaCare,Medium,Planning,2023-10-05,2024-09-25,189163,32088,658065,621841,6,,,North America,No
161533,GlobalTech – Cloud Migration,Cloud Migration,GlobalTech,Low,Planning,2022-04-02,2023-04-16,15190,1655,534130,349183,2,,,Europe,Yes
979688,Delta Systems – Web Platform,Web Platform,Meridian Group,High,In Progress,2023-10-16,2025-02-15,250770,198408,477114,929822,17,39.5,,Middle East,Yes
903982,GlobalTech – Marketing Campaign,Marketing Campaign,LumaMedia,High,Cancelled,2020-11-23,2021-08-31,674175,670090,897305,275715,6,,,APAC,Yes
910145,Cornerstone Inc – API Integration,API Integration,Apex Corp,Low,Completed,2020-01-13,2020-11-11,64970,60221,695225,515922,11,32.3,4.0,Europe,Yes
191328,HorizonBank – API Integration,API Integration,Apex Corp,Medium,In Progress,2022-01-04,2023-03-06,30107,11922,324875,148823,15,33.3,,LATAM,Yes
166594,Elevate Health – Product Launch,Product Launch,Delta Systems,Medium,Planning,2022-01-23,2022-07-04,250261,9502,963918,361662,7,,,Middle East,Yes
790685,HorizonBank – API Integration,API Integration,LumaMedia,Critical,Cancelled,2023-11-21,2024-12-02,507648,490077,595793,667296,4,,,Middle East,Yes
534409,InnovateCo – ERP Implementation,ERP Implementation,JetStream LLC,Critical,In Progress,2023-08-05,2024-01-20,1529631,948936,404955,152062,23,56.8,,North America,Yes
498053,BlueSky Ltd – Cloud Migration,Cloud Migration,HorizonBank,High,Planning,2021-11-03,2021-12-03,765820,78267,399817,584714,3,,,North America,Yes
532292,Keystone Partners – Cloud Migration,Cloud Migration,OmegaRetail,Critical,In Progress,2022-11-16,2023-11-03,300504,142153,376021,354377,18,54.3,,North America,No
267073,Frontier AI – Security Audit,Security Audit,Meridian Group,High,On Hold,2022-04-29,2023-03-06,253648,205592,219550,265649,11,49.5,,North America,Yes
579873,GlobalTech – Data Pipeline,Data Pipeline,InnovateCo,Medium,On Hold,2022-08-14,2023-08-02,116390,98390,815706,997594,4,18.0,,North America,No
721109,InnovateCo – Mobile App,Mobile App,Apex Corp,Low,Planning,2022-08-25,2023-04-19,19441,666,752483,903506,2,,,Middle East,Yes
981508,Elevate Health – Web Platform,Web Platform,Elevate Health,Medium,On Hold,2023-07-25,2024-09-14,82939,57049,497455,219550,15,46.8,,APAC,Yes
441902,OmegaRetail – Product Launch,Product Launch,Apex Corp,Low,Cancelled,2021-11-15,2022-09-08,29101,24608,214532,595793,17,,,North America,Yes
111484,JetStream LLC – Cloud Migration,Cloud Migration,BlueSky Ltd,High,In Progress,2022-02-04,2022-06-24,250190,214909,678805,482614,2,62.3,,Europe,Yes
580802,HorizonBank – AI/ML Model,AI/ML Model,Apex Corp,Medium,Completed,2021-06-29,2022-05-16,115755,88971,812048,971662,24,53.4,4.1,Europe,Yes
354052,Meridian Group – Security Audit,Security Audit,BlueSky Ltd,Medium,Completed,2021-12-27,2022-05-19,181658,60987,132653,503489,15,43.9,3.1,Middle East,No
928136,InnovateCo – AI/ML Model,AI/ML Model,Cornerstone Inc,Medium,Cancelled,2022-03-30,2023-06-26,28529,32102,835132,858705,18,,,North America,Yes
851671,Cornerstone Inc – Product Launch,Product Launch,Delta Systems,Low,In Progress,2021-07-20,2022-12-12,37606,27832,933456,736129,15,42.6,,LATAM,Yes
499674,Elevate Health – Security Audit,Security Audit,JetStream LLC,Low,On Hold,2023-04-13,2023-06-19,74329,48060,952657,770864,20,44.5,,LATAM,Yes
241440,HorizonBank – Web Platform,Web Platform,OmegaRetail,Medium,Completed,2020-12-05,2022-05-11,294954,185499,701344,623879,21,46.1,3.5,Middle East,No
285514,Delta Systems – API Integration,API Integration,Delta Systems,Medium,In Progress,2024-02-18,2025-01-21,100908,80705,669460,507524,19,46.5,,APAC,No
519238,Elevate Health – Marketing Campaign,Marketing Campaign,BlueSky Ltd,Low,Cancelled,2021-01-18,2021-08-26,69937,47787,341736,725969,2,,,Europe,Yes
650703,Delta Systems – Data Pipeline,Data Pipeline,Meridian Group,Critical,On Hold,2023-05-30,2024-08-18,1893407,972734,244247,534753,12,42.5,,Middle East,Yes
262275,LumaMedia – Data Pipeline,Data Pipeline,HorizonBank,Low,Completed,2020-05-16,2020-11-10,8844,2686,950916,340068,22,52.0,4.9,LATAM,Yes
980883,LumaMedia – Product Launch,Product Launch,OmegaRetail,High,Planning,2023-09-16,2024-02-09,399773,59261,182175,780364,11,,,Middle East,Yes
328303,JetStream LLC – Cloud Migration,Cloud Migration,InnovateCo,High,Completed,2023-03-23,2023-12-31,294040,217324,381631,424308,22,45.5,2.6,LATAM,Yes
973278,InnovateCo – Security Audit,Security Audit,Cornerstone Inc,Medium,Completed,2020-01-24,2020-08-09,91005,50264,929130,802382,22,26.7,2.9,Europe,Yes
972049,JetStream LLC – API Integration,API Integration,GlobalTech,Critical,On Hold,2022-05-26,2023-05-02,1216026,1391531,593699,532723,21,52.4,,Europe,Yes
780562,Keystone Partners – AI/ML Model,AI/ML Model,OmegaRetail,Low,On Hold,2020-06-23,2021-03-22,22263,23319,783823,582418,9,32.6,,North America,No
745594,NovaCare – Security Audit,Security Audit,NovaCare,Low,Completed,2021-11-13,2023-04-27,73969,49264,461888,856442,22,52.8,4.4,North America,Yes
359951,HorizonBank – Cloud Migration,Cloud Migration,Keystone Partners,Low,In Progress,2021-10-13,2022-03-07,20796,18803,923824,822730,8,29.3,,Middle East,Yes
991730,GlobalTech – Security Audit,Security Audit,BlueSky Ltd,High,Completed,2022-10-12,2023-02-19,134347,96967,892313,211341,4,6.1,2.7,Middle East,Yes
147173,Apex Corp – Data Pipeline,Data Pipeline,Delta Systems,Medium,Planning,2022-11-22,2023-08-26,57215,6760,770487,111068,16,,,APAC,Yes
949729,GlobalTech – Cloud Migration,Cloud Migration,Apex Corp,Medium,In Progress,2023-06-01,2023-07-01,255171,138715,341736,275018,17,38.7,,LATAM,No
234921,OmegaRetail – API Integration,API Integration,LumaMedia,Medium,Completed,2022-08-21,2023-04-19,22693,20152,381631,901305,21,50.2,2.6,Middle East,Yes
194191,GlobalTech – ERP Implementation,ERP Implementation,Delta Systems,Medium,Cancelled,2023-04-29,2023-11-22,107272,110951,843963,182857,13,,,APAC,Yes
734407,Meridian Group – Mobile App,Mobile App,BlueSky Ltd,Medium,On Hold,2023-01-20,2024-03-04,20763,12305,843963,202365,25,43.9,,APAC,No
373229,HorizonBank – Cloud Migration,Cloud Migration,NovaCare,Low,Cancelled,2023-09-26,2023-12-24,52938,27080,979827,815198,22,,,LATAM,Yes
153035,Apex Corp – Cloud Migration,Cloud Migration,Meridian Group,Critical,On Hold,2020-01-26,2021-02-26,715542,757345,402099,316092,11,45.1,,Europe,Yes
286867,LumaMedia – Mobile App,Mobile App,Apex Corp,Critical,Cancelled,2022-03-17,2023-05-14,638317,510833,696707,769737,25,,,Europe,Yes
960637,InnovateCo – Marketing Campaign,Marketing Campaign,InnovateCo,Low,Cancelled,2023-11-21,2025-01-04,41529,34638,682032,783823,16,,,North America,Yes
510771,JetStream LLC – AI/ML Model,AI/ML Model,Delta Systems,High,On Hold,2022-02-21,2022-08-14,434362,163737,859687,127965,24,44.5,,Europe,Yes
459185,Apex Corp – Security Audit,Security Audit,Meridian Group,High,Completed,2023-05-23,2024-11-07,138189,150993,435239,955015,10,46.3,3.8,LATAM,No
144639,InnovateCo – Marketing Campaign,Marketing Campaign,NovaCare,Low,Completed,2023-10-23,2024-11-22,27044,9056,239890,255287,24,26.5,4.0,APAC,Yes
182691,Elevate Health – Mobile App,Mobile App,InnovateCo,Medium,Cancelled,2022-02-14,2022-05-06,96157,95113,952547,387813,19,,,APAC,Yes
459567,Cornerstone Inc – Data Pipeline,Data Pipeline,Cornerstone Inc,Low,Completed,2020-08-16,2021-07-16,29441,25302,386488,891787,3,34.3,4.2,North America,Yes
336863,HorizonBank – Product Launch,Product Launch,LumaMedia,Low,Cancelled,2021-07-12,2022-02-13,5918,4170,933456,457311,11,,,North America,Yes
771688,Frontier AI – API Integration,API Integration,LumaMedia,High,In Progress,2024-03-07,2024-05-13,146609,80031,515922,560485,20,50.7,,Europe,Yes
541685,Delta Systems – ERP Implementation,ERP Implementation,Apex Corp,Low,In Progress,2021-01-03,2021-06-09,22336,23271,953047,835132,20,37.4,,Europe,No
